feature,scores,log2FoldChange,pvalue,padj,symbol
ENSG00000075975,8.879157,0.90511775,6.736865159492677e-19,1.4690001046880813e-16,MKRN2
ENSG00000213741,-8.87247,-0.6311838,7.154096454666823e-19,1.5543877167937213e-16,RPS29
ENSG00000125445,-8.869898,-0.69693494,7.321279115052608e-19,1.585030780983479e-16,MRPS7
ENSG00000145912,-8.865783,-0.5092139,7.596832233894973e-19,1.638834068279286e-16,NHP2
ENSG00000173113,-8.862697,-0.5058387,7.810196216774251e-19,1.6788875335625475e-16,TRMT112
ENSG00000196531,-8.860639,-0.3565531,7.955716153081169e-19,1.7041256448184717e-16,NACA
ENSG00000163121,8.851637,8.693049,8.624496639633366e-19,1.8408745133730106e-16,NEURL3
ENSG00000125971,-8.849322,-0.52292037,8.805259200036073e-19,1.8728631840245146e-16,DYNLRB1
ENSG00000008988,-8.810227,-0.5279713,1.2489252557670502e-18,2.6471538489280705e-16,RPS20
ENSG00000165678,8.806626,0.41125438,1.2896875784273942e-18,2.724026875146e-16,GHITM
ENSG00000115806,8.80354,0.6551627,1.3256704524748881e-18,2.790306151339418e-16,GORASP2
ENSG00000127022,8.799424,0.60267556,1.3751939855165936e-18,2.884528865329771e-16,CANX
ENSG00000185088,-8.767531,-0.63328654,1.826259943571408e-18,3.817450052391558e-16,RPS27L
ENSG00000234664,-8.762645,-1.3459877,1.9072219844734272e-18,3.9729858926733565e-16,HMGN2P5
ENSG00000105669,8.751585,0.4229677,2.1037699704556822e-18,4.3674120492826365e-16,COPE
ENSG00000125901,-8.749013,-0.6621971,2.1522712839963007e-18,4.452850954422244e-16,MRPS26
ENSG00000183648,-8.742068,-0.81283027,2.2888086492232448e-18,4.719227602287887e-16,NDUFB1
ENSG00000120370,8.73461,2.1023054,2.444992984357415e-18,5.024170498941089e-16,GORAB
ENSG00000144426,8.733067,1.1496105,2.4785973148887994e-18,5.076016575379869e-16,NBEAL1
ENSG00000186141,8.71712,1.242116,2.8536837710049353e-18,5.824493485338322e-16,POLR3C
ENSG00000088826,8.703745,1.6442024,3.2110765117350553e-18,6.531954599492191e-16,SMOX
ENSG00000107175,8.702716,0.99811083,3.2403310605633226e-18,6.569419015394249e-16,CREB3
ENSG00000142676,-8.696029,-0.43375146,3.4370041883939035e-18,6.944925229875001e-16,RPL11
ENSG00000164611,-8.692429,-1.3229947,3.5477394015930356e-18,7.144864278577017e-16,PTTG1
ENSG00000031698,8.689599,0.8854678,3.6372101267644e-18,7.300796048818912e-16,SARS1
ENSG00000153879,8.685998,0.80849826,3.754309821752554e-18,7.510973831182115e-16,CEBPG
ENSG00000155115,-8.683169,-0.54065466,3.8489209032660896e-18,7.674925534048917e-16,GTF3C6
ENSG00000188243,-8.679053,-0.7049075,3.990753097646942e-18,7.931654492664261e-16,COMMD6
ENSG00000166855,8.67571,1.1064179,4.109780786523893e-18,8.141529460728492e-16,CLPX
ENSG00000213551,-8.663107,-1.0048752,4.590767044490905e-18,9.064746171661046e-16,DNAJC9
ENSG00000177556,-8.655906,-0.6127635,4.8901400197241115e-18,9.624525904404412e-16,ATOX1
ENSG00000115540,8.648704,0.896172,5.208768886934098e-18,1.021845828987243e-15,MOB4
ENSG00000134825,-8.644588,-0.4816144,5.399954812740572e-18,1.0559350348178089e-15,TMEM258
ENSG00000116251,-8.644074,-0.62668383,5.4243348928448405e-18,1.0572918227310656e-15,RPL22
ENSG00000177479,8.643045,0.57624954,5.473421477426666e-18,1.063440181218356e-15,ARIH2
ENSG00000113240,8.639444,2.3542857,5.648702572956605e-18,1.093989460926698e-15,CLK4
ENSG00000260518,8.630699,2.1602063,6.097787021837455e-18,1.1772030301807792e-15,BMS1P8
ENSG00000149806,-8.628127,-0.45994484,6.236452805765809e-18,1.2001508972467224e-15,FAU
ENSG00000129474,8.627099,1.0170212,6.2927865551114635e-18,1.2071595828617146e-15,AJUBA
ENSG00000151366,-8.619897,-0.45325375,6.701435123198634e-18,1.2814962010510346e-15,NDUFC2
ENSG00000166582,-8.614753,-0.68134326,7.009256049749958e-18,1.3361449449050085e-15,CENPV
ENSG00000181472,8.595205,1.6455678,8.311588580052936e-18,1.579436326439589e-15,ZBTB2
ENSG00000155660,8.569742,0.7194058,1.0371672683378506e-17,1.9647513324803802e-15,PDIA4
ENSG00000198833,8.554567,0.7919332,1.1831148196234449e-17,2.2342441511138194e-15,UBE2J1
ENSG00000099977,-8.549423,-0.5949594,1.2370489604954032e-17,2.328840712306548e-15,DDT
ENSG00000095739,8.540164,0.9028155,1.3403131720291217e-17,2.515431708211558e-15,BAMBI
ENSG00000132780,-8.536306,-0.81149495,1.3858094483258941e-17,2.592789597162573e-15,NASP
ENSG00000182973,8.521646,0.84595823,1.5730219994968857e-17,2.9340006334615913e-15,CNOT10
ENSG00000116161,-8.51753,-0.6204744,1.6299174460006932e-17,3.0307964926109207e-15,CACYBP
ENSG00000013375,8.513929,0.94896585,1.6813634884932762e-17,3.1168982663294773e-15,PGM3
ENSG00000141127,8.509814,0.92255324,1.7421229809234853e-17,3.2196875908719742e-15,PRPSAP2
ENSG00000163902,8.493868,0.5480637,1.998719589923846e-17,3.682686407951174e-15,RPN1
ENSG00000278311,8.463261,0.97660285,2.600041074236368e-17,4.776117875125285e-15,GGNBP2
ENSG00000129235,-8.461974,-0.46949223,2.6288809982751698e-17,4.8145056566296835e-15,TXNDC17
ENSG00000113558,-8.457345,-0.43704167,2.7353420612270457e-17,4.994388566551876e-15,SKP1
ENSG00000132341,-8.452201,-0.49138466,2.858625206548823e-17,5.203813855729222e-15,RAN
ENSG00000161981,-8.4362545,-0.7956471,3.276698001815177e-17,5.94701066383336e-15,SNRNP25
ENSG00000074416,-8.433167,-1.0095007,3.3643193909594827e-17,6.087811258524564e-15,MGLL
ENSG00000111669,-8.432653,-0.39438936,3.379145992979796e-17,6.096441992513162e-15,TPI1
ENSG00000204070,8.408733,1.0257818,4.144617455669737e-17,7.455269007277264e-15,SYS1
ENSG00000118640,-8.385842,-0.66052115,5.0363768370937654e-17,9.032548150526242e-15,VAMP8
ENSG00000227097,-8.369896,-0.6469728,5.766919004375328e-17,1.031223785033121e-14,RPS28P7
ENSG00000188846,-8.367324,-0.46669668,5.894156333797112e-17,1.0508760670542564e-14,RPL14
ENSG00000130748,-8.366552,-0.67286414,5.932864607114288e-17,1.0546754241016452e-14,TMEM160
ENSG00000105640,-8.365781,-0.40023392,5.971823577907537e-17,1.058496998447886e-14,RPL18A
ENSG00000145220,-8.358579,-0.8946739,6.347825216340472e-17,1.121862439619076e-14,LYAR
ENSG00000008018,-8.353435,-0.33538237,6.630599158164604e-17,1.1684310766534306e-14,PSMB1
ENSG00000048162,-8.3513775,-0.7115577,6.747155580471625e-17,1.1820977576086978e-14,NOP16
ENSG00000107372,8.3513775,0.7455674,6.747155580471625e-17,1.1820977576086978e-14,ZFAND5
ENSG00000101558,8.345718,0.40724272,7.078206565453309e-17,1.2365239302340466e-14,VAPA
ENSG00000136560,8.343661,0.7888225,7.202518444326772e-17,1.254624901082312e-14,TANK
ENSG00000168488,8.343146,1.5524327,7.233931337273821e-17,1.2564861998114664e-14,ATXN2L
ENSG00000171560,-8.339803,-1.0410805,7.441434073086557e-17,1.2888351202183828e-14,FGA
ENSG00000156467,-8.325657,-0.5173696,8.386234817899401e-17,1.4483338131801817e-14,UQCRB
ENSG00000004779,-8.322056,-0.44466883,8.645037428923868e-17,1.488788420181636e-14,NDUFAB1
ENSG00000116062,-8.320513,-1.1241587,8.758349257331095e-17,1.5040293870542595e-14,MSH6
ENSG00000086666,8.317941,0.6493709,8.950465604598686e-17,1.532678741483525e-14,ZFAND6
ENSG00000161970,-8.311768,-0.47251794,9.428663718766095e-17,1.6100173689236112e-14,RPL26
ENSG00000186162,8.3107395,1.1746134,9.510776562688979e-17,1.619476866442818e-14,CIDECP1
ENSG00000102158,8.308167,1.0963672,9.719156505122554e-17,1.6503236643810198e-14,MAGT1
ENSG00000013441,8.304309,1.3131638,1.0040195181101672e-16,1.700074278444699e-14,CLK1
ENSG00000176407,8.301994,1.2921618,1.0237814169412434e-16,1.7287076800434884e-14,KCMF1
ENSG00000173674,-8.294792,-0.53340906,1.0877482279860345e-16,1.8316169397857062e-14,EIF1AX
ENSG00000159556,8.292735,2.2486894,1.1067375090751661e-16,1.8584299463331717e-14,ISL2
ENSG00000175582,8.28862,0.962573,1.1457020131756433e-16,1.9185444844390697e-14,RAB6A
ENSG00000172428,-8.285019,-0.7296949,1.1809034464281746e-16,1.9720436919842844e-14,COPS9
ENSG00000157869,8.281418,1.0172642,1.2171708656438707e-16,2.027024195177632e-14,RAB28
ENSG00000086061,-8.274217,-0.6945993,1.2930317802870116e-16,2.1474600955950235e-14,DNAJA1
ENSG00000166173,8.269587,2.076786,1.3442417609453453e-16,2.2264095985449696e-14,LARP6
ENSG00000106268,-8.256984,-0.84050393,1.4939972725559824e-16,2.4677008355605203e-14,NUDT1
ENSG00000251022,8.255955,1.628057,1.5069244792050908e-16,2.482289538177538e-14,THAP9-AS1
ENSG00000146066,-8.254669,-0.5962493,1.523238661742812e-16,2.5023632638533204e-14,HIGD2A
ENSG00000205581,-8.250811,-0.5254563,1.57323319656476e-16,2.577508733582681e-14,HMGN1
ENSG00000100263,8.237694,1.0409523,1.755621562255515e-16,2.868572061519328e-14,RHBDD3
ENSG00000204392,-8.235122,-0.6816425,1.7937545192904932e-16,2.9230001399158713e-14,LSM2
ENSG00000170296,-8.229463,-0.4707944,1.880544684476594e-16,3.05621282113369e-14,GABARAP
ENSG00000111786,-8.22792,-0.4707077,1.9049247193902808e-16,3.087556993709076e-14,SRSF9
ENSG00000155975,8.217117,1.1931645,2.084531070690765e-16,3.3696583726454265e-14,VPS37A
ENSG00000153132,8.214545,1.2564641,2.1296969243704182e-16,3.4335132409151696e-14,CLGN
ENSG00000197885,8.212487,1.1439459,2.166523020743619e-16,3.483619601974999e-14,NKIRAS1
ENSG00000110104,-8.206315,-0.75411814,2.2808091125383064e-16,3.657681682353429e-14,CCDC86
ENSG00000176731,-8.2058,-0.79247415,2.2905969175429055e-16,3.6636858718874245e-14,RBIS
ENSG00000198832,8.201685,0.85931695,2.370404437324126e-16,3.7813564891092426e-14,SELENOM
ENSG00000272398,-8.197056,-0.7560485,2.4634671892529677e-16,3.9194991481712774e-14,CD24
ENSG00000083535,8.179565,1.682461,2.8486869951179767e-16,4.5205381402370845e-14,PIBF1
ENSG00000186010,-8.171335,-0.37710756,3.0499488068238757e-16,4.827280593233852e-14,NDUFA13
ENSG00000027697,8.151788,0.907918,3.585831125587323e-16,5.660663984426509e-14,IFNGR1
ENSG00000171492,8.148958,0.9681625,3.6707168217151355e-16,5.779615143261034e-14,LRRC8D
ENSG00000197747,-8.143814,-0.8207376,3.830158394235218e-16,6.01503553627318e-14,S100A10
ENSG00000132406,8.141242,0.9981216,3.912419463343728e-16,6.128345102026704e-14,TMEM128
ENSG00000114850,8.134812,0.6567817,4.1257670844769996e-16,6.445873064276063e-14,SSR3
ENSG00000145365,8.132754,1.8068384,4.1964296002115134e-16,6.539418147435006e-14,TIFA
ENSG00000099860,8.119895,2.2630374,4.665885546913255e-16,7.252341435085502e-14,GADD45B
ENSG00000143870,8.099833,0.41157776,5.503476536134847e-16,8.532359185267477e-14,PDIA6
ENSG00000169251,8.091088,1.0932404,5.913414921457366e-16,9.144522936832246e-14,NMD3
ENSG00000173846,8.088516,2.807684,6.039610817098928e-16,9.315907585794399e-14,PLK3
ENSG00000166803,-8.071026,-1.0665008,6.970981382671302e-16,1.0725226407008926e-13,PCLAF
ENSG00000244038,8.064854,0.43771762,7.332390425783155e-16,1.1252713296722762e-13,DDOST
ENSG00000134590,-8.058166,-0.9541376,7.744763037597892e-16,1.1855550267074408e-13,RTL8C
ENSG00000256162,-8.040676,-1.2409147,8.934408946641488e-16,1.3642189822077088e-13,SMLR1
ENSG00000276023,8.039133,0.9821442,9.047638048398735e-16,1.3780371127032233e-13,DUSP14
ENSG00000237550,-8.033989,-0.5029543,9.435374843409024e-16,1.4334911970742146e-13,ENSG00000237550
ENSG00000115884,-8.028845,-0.9162345,9.839471442110688e-16,1.4911472983732694e-13,SDC1
ENSG00000164305,8.022672,1.1273662,1.0346940450060099e-15,1.5641426013521023e-13,CASP3
ENSG00000188868,8.0201,2.07699,1.0565917371962716e-15,1.5932720029129547e-13,ZNF563
ENSG00000185650,8.015985,0.8795226,1.0925812323812126e-15,1.6434536408366432e-13,ZFP36L1
ENSG00000184009,-8.009297,-1.1093022,1.1536561313322585e-15,1.7310267580502518e-13,ACTG1
ENSG00000186468,-8.007239,-0.3531365,1.1731162007476324e-15,1.755879777114092e-13,RPS23
ENSG00000134419,-8.004667,-0.42146263,1.1978965139981398e-15,1.7885539108880106e-13,RPS15A
ENSG00000122565,-7.9794617,-0.5330608,1.469726327272823e-15,2.189025558549171e-13,CBX3
ENSG00000169359,7.9781756,1.7200272,1.485117003559094e-15,2.206527148008547e-13,SLC33A1
ENSG00000162928,7.977404,0.865328,1.4944274931140915e-15,2.214931545356555e-13,PEX13
ENSG00000113638,7.9727745,1.305436,1.551509954296e-15,2.293926388279737e-13,TTC33
ENSG00000133703,7.972003,0.88478225,1.561230261325859e-15,2.3026816839735337e-13,KRAS
ENSG00000245848,-7.9601717,-0.98606825,1.718007657434129e-15,2.5277647132524144e-13,CEBPA
ENSG00000104660,7.9575996,0.6865251,1.75408867299287e-15,2.574602936274934e-13,LEPROTL1
ENSG00000177954,-7.954256,-0.4156139,1.80211165183443e-15,2.638700633394959e-13,RPS27
ENSG00000109475,-7.9511695,-0.40779582,1.8475886210473556e-15,2.698770472753485e-13,RPL34
ENSG00000124688,7.944997,0.83975357,1.9419597115123487e-15,2.8297994171194005e-13,MAD2L1BP
ENSG00000106803,-7.943968,-0.43619218,1.958143218531473e-15,2.846539178996627e-13,SEC61B
ENSG00000144713,-7.9429393,-0.46265465,1.974459532806865e-15,2.86339144543587e-13,RPL32
ENSG00000161980,-7.9357376,-0.68261933,2.092483502937952e-15,3.027309247365053e-13,POLR3K
ENSG00000151726,7.9205623,1.7324439,2.3643864951528655e-15,3.412541546420751e-13,ACSL1
ENSG00000102309,-7.91619,-0.81878734,2.4489934649673646e-15,3.5262597352222485e-13,PIN4
ENSG00000225648,7.911046,0.7232159,2.5523537388972248e-15,3.6663775189149494e-13,SBDSP1
ENSG00000151012,7.9056444,1.9603292,2.6655054647209967e-15,3.8198646753173073e-13,SLC7A11
ENSG00000023318,7.901015,0.6180056,2.7664135855027403e-15,3.955123234424307e-13,ERP44
ENSG00000163545,7.8891835,2.5188823,3.0416959286061278e-15,4.338460364615879e-13,NUAK2
ENSG00000110921,7.888412,0.85038936,3.0605578070030005e-15,4.355116284101288e-13,MVK
ENSG00000179271,-7.88584,-0.4891242,3.1242663245628512e-15,4.435360663435023e-13,GADD45GIP1
ENSG00000228474,-7.8812103,-0.38675615,3.2422488435483906e-15,4.592100061847194e-13,OST4
ENSG00000145354,7.8714366,0.5299549,3.5059160913819852e-15,4.953965677004302e-13,CISD2
ENSG00000115109,7.867064,1.1283368,3.63060295681813e-15,5.118221410217633e-13,EPB41L5
ENSG00000114383,-7.862692,-0.6642428,3.759653456559148e-15,5.287852271070974e-13,TUSC2
ENSG00000102401,7.86012,1.3927876,3.837664198579696e-15,5.385077917909783e-13,ARMCX3
ENSG00000175756,-7.8565187,-0.51823676,3.949562874789957e-15,5.529296810782735e-13,AURKAIP1
ENSG00000153037,7.8513746,0.5883392,4.1150102805096575e-15,5.747645350097118e-13,SRP19
ENSG00000115875,-7.8457165,-0.47468233,4.304888723858847e-15,5.99903562187585e-13,SRSF7
ENSG00000198860,7.8444304,0.6460057,4.349231458594454e-15,6.046928022672871e-13,TSEN15
ENSG00000183291,7.833885,0.44330078,4.730212755973222e-15,6.561573616804136e-13,SELENOF
ENSG00000112081,-7.8297696,-0.40587044,4.887640376065254e-15,6.764471962481727e-13,SRSF3
ENSG00000140264,-7.823597,-0.38550806,5.133499360110625e-15,7.086916963985764e-13,SERF2
ENSG00000146278,7.82334,1.3352039,5.144003471112583e-15,7.086916963985764e-13,PNRC1
ENSG00000243147,-7.8174243,-0.60768294,5.391523209695413e-15,7.411082663231887e-13,MRPL33
ENSG00000164919,-7.8050785,-0.43519297,5.9464601078986465e-15,8.155395142097467e-13,COX6C
ENSG00000103363,-7.800449,-0.4614992,6.168745258828764e-15,8.441155052933202e-13,ELOB
ENSG00000108179,-7.7989054,-0.8259934,6.2446424097133106e-15,8.525765275549801e-13,PPIF
ENSG00000214182,-7.7917037,-1.3943893,6.611158173411545e-15,9.00588308570864e-13,PTMAP5
ENSG00000152147,-7.789646,-1.2269475,6.7197111990829534e-15,9.133232582448644e-13,GEMIN6
ENSG00000134248,-7.786817,-0.4091397,6.871841109441911e-15,9.319108192690361e-13,LAMTOR5
ENSG00000118804,7.78193,1.1304196,7.142634959462747e-15,9.66471849570697e-13,STBD1
ENSG00000171566,7.777815,0.7625685,7.378796957629534e-15,9.962033246649103e-13,PLRG1
ENSG00000184432,7.7736998,0.6193219,7.622640202098725e-15,1.0268373920244946e-12,COPB2
ENSG00000159128,7.765726,1.030557,8.117868986594669e-15,1.0911243904620447e-12,IFNGR2
ENSG00000179010,-7.7618685,-0.4614095,8.368732214024553e-15,1.1223543762875097e-12,MRFAP1
ENSG00000169230,-7.760325,-0.35736823,8.471200132789654e-15,1.1335886994471878e-12,PRELID1
ENSG00000100664,7.752609,0.48380563,9.002352549437375e-15,1.2020123550536218e-12,EIF5
ENSG00000129559,-7.750551,-0.36947805,9.1494432816862e-15,1.218967257785793e-12,NEDD8
ENSG00000088451,7.7500367,1.3823375,9.186583978057518e-15,1.2212314345742733e-12,TGDS
ENSG00000168036,7.744893,0.48276234,9.566247805834567e-15,1.2689198593914346e-12,CTNNB1
ENSG00000110700,-7.734605,-0.35951757,1.0372485337558794e-14,1.3728595822652326e-12,RPS13
ENSG00000125772,7.7340903,1.4877946,1.041450664568581e-14,1.3754182534963576e-12,GPCPD1
ENSG00000183011,-7.7325473,-0.6130211,1.0541578277515891e-14,1.3891737687059474e-12,NAA38
ENSG00000172183,7.7310038,1.5503191,1.0670175338185713e-14,1.4030701926799994e-12,ISG20
ENSG00000172590,-7.7284317,-0.59740096,1.0887942603337339e-14,1.4286064776443856e-12,MRPL52
ENSG00000128245,-7.72123,-0.6168898,1.1521226604792792e-14,1.5084346340300956e-12,YWHAH
ENSG00000135241,7.70837,1.428296,1.27434790332722e-14,1.6648641282713953e-12,PNPLA8
ENSG00000100201,-7.6960244,-0.8640738,1.4036511647577239e-14,1.829847956052655e-12,DDX17
ENSG00000101782,7.694481,1.4911292,1.4206955016020262e-14,1.848093146171958e-12,RIOK3
ENSG00000119523,7.6785345,1.056906,1.60918804146439e-14,2.0843455103745694e-12,ALG2
ENSG00000051620,-7.6787915,-0.632408,1.605960965815022e-14,2.0843455103745694e-12,HEBP2
ENSG00000177600,-7.6636167,-0.43035176,1.807687915889027e-14,2.3364655388758408e-12,RPLP2
ENSG00000003436,-7.661559,-0.5915333,1.836892760317921e-14,2.369161749738554e-12,TFPI
ENSG00000169764,7.6584725,0.79945993,1.881572382065322e-14,2.4216355887137527e-12,UGP2
ENSG00000148834,-7.657444,-0.61635655,1.8967018472189858e-14,2.43593578975779e-12,GSTO1
ENSG00000068001,-7.650757,-0.8707923,1.9980020486304153e-14,2.5552085693233575e-12,HYAL2
ENSG00000104904,-7.650757,-0.28577635,1.9980020486304153e-14,2.5552085693233575e-12,OAZ1
ENSG00000150779,-7.6502423,-0.5982482,2.0060112182524078e-14,2.5600504008261624e-12,TIMM8B
ENSG00000163956,-7.6479273,-0.54935443,2.042445065315222e-14,2.6010709540828457e-12,LRPAP1
ENSG00000029993,-7.638668,-0.8796741,2.194803191363466e-14,2.789240558852452e-12,HMGB3
ENSG00000260257,-7.63481,-0.97559446,2.2615364811978917e-14,2.8680351454756274e-12,LOC119746555
ENSG00000198075,7.6330094,1.5445706,2.2933578539315852e-14,2.902318575103941e-12,SULT1C4
ENSG00000131871,7.632238,0.6497123,2.3071300320305052e-14,2.913664904409525e-12,SELENOS
ENSG00000172586,-7.6301804,-0.6426997,2.3442548107375983e-14,2.9543946439106543e-12,CHCHD1
ENSG00000033030,7.6245217,1.3239422,2.4494045918084455e-14,3.0805074056190075e-12,ZCCHC8
ENSG00000144048,7.6085753,0.7972898,2.771337040245131e-14,3.4781714294538223e-12,DUSP11
ENSG00000182774,-7.605232,-0.4374956,2.8439392329588483e-14,3.5619163711308354e-12,RPS17
ENSG00000128965,7.5885134,3.2131467,3.235962337971331e-14,4.044552597226477e-12,CHAC1
ENSG00000256340,7.5854273,1.7390239,3.3139366789994945e-14,4.133488221075522e-12,ABCC6P1
ENSG00000272888,7.5782256,0.9539598,3.5031342580351616e-14,4.360502989483233e-12,CHASERR
ENSG00000147535,7.5735955,0.66412365,3.630329273961437e-14,4.5095682429973025e-12,PLPP5
ENSG00000159111,7.572567,0.76588166,3.659205718508762e-14,4.536142974443408e-12,MRPL10
ENSG00000267391,-7.571281,-1.1536269,3.6956190754268584e-14,4.57193332108777e-12,MIR122HG
ENSG00000128016,7.55662,1.4724774,4.136771232362381e-14,5.1072695587489856e-12,ZFP36
ENSG00000165997,7.5489044,1.5714685,4.3893534902047145e-14,5.408093886640643e-12,ARL5B
ENSG00000256393,-7.5311575,-0.6665356,5.0292568515328584e-14,6.183945660914206e-12,RPL41P5
ENSG00000184164,7.530643,0.8067906,5.049111332223003e-14,6.1957910900410165e-12,CRELD2
ENSG00000205302,7.5249844,0.6674548,5.272661867923789e-14,6.4570401974075185e-12,SNX2
ENSG00000117305,7.5203547,0.89979696,5.4627812989835425e-14,6.6763778137718425e-12,HMGCL
ENSG00000118705,7.519583,0.32989073,5.495116518505814e-14,6.702383666706317e-12,RPN2
ENSG00000261620,-7.5123816,-0.8770039,5.806130937571404e-14,7.06750705431006e-12,HMGN2P41
ENSG00000079462,-7.502608,-0.5068432,6.256054946923654e-14,7.599915728007314e-12,PAFAH1B3
ENSG00000176340,-7.4964347,-0.390856,6.557697093732695e-14,7.950420802499646e-12,COX8A
ENSG00000115902,7.4882045,2.1072962,6.98222365531572e-14,8.448211891448774e-12,SLC1A4
ENSG00000128050,-7.48769,-0.51163715,7.009635660697797e-14,8.464484145733859e-12,PAICS
ENSG00000113575,7.4830604,0.5140716,7.261152537926414e-14,8.75052449792075e-12,PPP2CA
ENSG00000278615,-7.4828033,-0.70293516,7.275382878226394e-14,8.75052449792075e-12,C11orf98
ENSG00000100814,7.479974,0.9549101,7.433737408173949e-14,8.923281741506864e-12,CCNB1IP1
ENSG00000179958,-7.4771447,-0.7563532,7.595478837374295e-14,9.09941366882989e-12,DCTPP1
ENSG00000008324,-7.476373,-0.5472458,7.640187260898863e-14,9.134921332710616e-12,SS18L2
ENSG00000141682,7.4743156,1.5304489,7.760678282745479e-14,9.260719622475359e-12,PMAIP1
ENSG00000181019,-7.4506526,-0.6952005,9.287951837092832e-14,1.1039732400249615e-11,NQO1
ENSG00000164610,7.45091,1.1302415,9.269860405333704e-14,1.1039732400249615e-11,RP9
ENSG00000168393,-7.4480805,-0.5995386,9.470785610538329e-14,1.1235020605190273e-11,DTYMK
ENSG00000138279,7.4475665,0.48170304,9.507774584468494e-14,1.1256870850310462e-11,ANXA7
